ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2008,48.6766,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2008,39.954,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2009,45.4091,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2009,48.7651,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2009,40.0143,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2010,45.5316,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2010,48.9383,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2010,40.0392,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2011,45.675,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2011,49.0348,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2011,40.2941,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2012,45.6398,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2012,49.091,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2012,40.2339,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2013,45.9425,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2013,49.3731,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2013,40.597,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2014,45.783,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2014,49.1111,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2014,40.4936,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2015,45.8723,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2015,49.3116,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2015,40.4564,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2016,46.1207,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2016,49.4958,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2016,40.8251,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2017,46.2767,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2017,49.6644,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2017,40.9139,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2018,46.2956,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2018,49.641,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2018,41.0386,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Total,2019,46.1391,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Male,2019,49.5013,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mexico,Mean weekly hours usually worked per employed person by sex,MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Sex: Female,2019,41.0277,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Total,2013,40.7718,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Male,2013,45.3655,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Female,2013,35.7486,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Total,2014,36.7291,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Male,2014,42.0015,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Mali,Mean weekly hours usually worked per employed person by sex,MLI - LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),Sex: Female,2014,30.8268,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Malta,Mean weekly hours usually worked per employed person by sex,MLT - LFS - Labour Force Survey,Sex: Total,2015,38,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Malta,Mean weekly hours usually worked per employed person by sex,MLT - LFS - Labour Force Survey,Sex: Male,2015,40,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Malta,Mean weekly hours usually worked per employed person by sex,MLT - LFS - Labour Force Survey,Sex: Female,2015,34,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Myanmar,Mean weekly hours usually worked per employed person by sex,MMR - LFS - Labour force survey,Sex: Total,2017,49.0891,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
